timestamp,shift,target_x,target_y,conf,class,aimed,method
1760262737.9602234,True,,,,,False,none
1760262738.0526772,True,,,,,False,none
1760262738.1515212,True,,,,,False,none
1760262738.2436707,True,,,,,False,none
1760262738.3437133,True,,,,,False,none
1760262738.4476137,True,,,,,False,none
1760262738.5459206,True,,,,,False,none
1760262738.6392305,True,,,,,False,none
1760262738.7420592,True,,,,,False,none
1760262738.849942,True,,,,,False,none
1760262738.971802,True,,,,,False,none
1760262739.0798314,True,,,,,False,none
1760262739.1933548,True,,,,,False,none
1760262739.2876413,True,,,,,False,none
1760262739.3989887,True,,,,,False,none
1760262739.506501,True,,,,,False,none
1760262739.6045454,True,,,,,False,none
1760262739.704906,True,,,,,False,none
1760262739.804025,True,,,,,False,none
1760262739.9013577,True,,,,,False,none
1760262740.0012484,True,,,,,False,none
1760262740.108887,True,,,,,False,none
1760262740.2061527,True,,,,,False,none
1760262740.3103027,True,,,,,False,none
1760262740.3989396,True,,,,,False,none
1760262740.4966524,True,,,,,False,none
1760262740.592261,True,,,,,False,none
1760262740.687155,True,,,,,False,none
1760262740.7795177,True,,,,,False,none
1760262740.8738437,True,,,,,False,none
1760262740.9758756,True,,,,,False,none
1760262741.066611,True,,,,,False,none
1760262741.1566248,True,,,,,False,none
1760262741.2545514,True,,,,,False,none
1760262741.3765404,True,,,,,False,none
1760262741.4876156,True,,,,,False,none
1760262741.583354,True,,,,,False,none
1760262741.6930614,True,,,,,False,none
1760262741.79921,True,,,,,False,none
1760262741.914707,False,,,,,False,none
1760262742.0191522,False,,,,,False,none
1760262742.1291947,False,,,,,False,none
1760262742.2393482,False,,,,,False,none
1760262742.3568265,False,,,,,False,none
1760262742.4989555,False,,,,,False,none
1760262742.6362112,False,,,,,False,none
1760262742.794372,True,,,,,False,none
1760262742.9348445,True,,,,,False,none
1760262743.0533879,True,,,,,False,none
1760262743.1763482,False,,,,,False,none
1760262743.3033419,False,,,,,False,none
1760262743.4265318,False,,,,,False,none
1760262743.5652685,False,,,,,False,none
1760262743.696242,False,,,,,False,none
1760262743.8276315,False,,,,,False,none
1760262743.9742641,False,,,,,False,none
1760262744.1214004,False,,,,,False,none
1760262744.2724757,False,,,,,False,none
1760262744.4190638,False,,,,,False,none
1760262744.5461125,False,,,,,False,none
1760262744.6783297,False,,,,,False,none
1760262744.7994323,False,,,,,False,none
1760262744.9177735,False,,,,,False,none
1760262745.0276148,False,,,,,False,none
1760262745.1460817,False,,,,,False,none
1760262745.2629306,False,,,,,False,none
1760262745.381109,False,,,,,False,none
1760262745.5143,False,,,,,False,none
1760262745.6273072,False,,,,,False,none
1760262745.751954,False,,,,,False,none
1760262745.8737373,False,,,,,False,none
1760262745.9939048,False,,,,,False,none
1760262746.114815,False,,,,,False,none
1760262746.2445104,False,,,,,False,none
1760262746.3847775,False,,,,,False,none
1760262746.5093732,False,,,,,False,none
1760262746.6543093,False,,,,,False,none
1760262746.7991989,False,,,,,False,none
1760262746.942865,False,,,,,False,none
1760262747.0702271,False,,,,,False,none
1760262747.2067573,False,,,,,False,none
1760262747.3355734,False,,,,,False,none
1760262747.4832006,False,,,,,False,none
1760262747.6172872,False,,,,,False,none
1760262747.7520294,False,,,,,False,none
1760262747.8770647,False,,,,,False,none
1760262748.0096726,False,,,,,False,none
1760262748.1597598,False,,,,,False,none
1760262748.3170664,False,,,,,False,none
1760262748.4696755,False,,,,,False,none
1760262748.6299455,False,,,,,False,none
1760262748.7828228,False,,,,,False,none
1760262748.936124,False,,,,,False,none
1760262749.0898657,False,,,,,False,none
1760262749.2549264,False,,,,,False,none
1760262749.3948927,False,,,,,False,none
1760262749.5359135,False,,,,,False,none
1760262749.658149,False,,,,,False,none
1760262749.7855208,False,,,,,False,none
1760262749.913836,False,,,,,False,none
1760262750.0375476,False,,,,,False,none
1760262750.1700528,False,,,,,False,none
1760262750.3096118,False,,,,,False,none
1760262750.4352484,False,,,,,False,none
1760262750.5660336,False,,,,,False,none
1760262750.6963549,False,,,,,False,none
1760262750.8223777,False,,,,,False,none
1760262750.9490547,False,,,,,False,none
1760262751.0710275,False,,,,,False,none
1760262751.2098258,False,,,,,False,none
1760262751.335939,False,,,,,False,none
1760262751.457206,False,,,,,False,none
1760262751.5872939,False,,,,,False,none
1760262751.7198353,False,,,,,False,none
1760262751.8409638,False,,,,,False,none
1760262751.9630148,False,,,,,False,none
1760262752.0967531,False,,,,,False,none
1760262752.2249982,False,,,,,False,none
1760262752.3627744,False,,,,,False,none
1760262752.5090506,False,,,,,False,none
1760262752.6449342,False,,,,,False,none
1760262752.7695963,False,,,,,False,none
1760262752.8980875,False,,,,,False,none
1760262753.03296,False,,,,,False,none
1760262753.1769326,False,,,,,False,none
1760262753.300188,False,,,,,False,none
1760262753.4590242,False,,,,,False,none
1760262753.5802827,False,,,,,False,none
1760262753.7001657,False,,,,,False,none
1760262753.8333464,False,,,,,False,none
1760262753.9648814,False,,,,,False,none
1760262754.095041,False,,,,,False,none
1760262754.217958,False,,,,,False,none
1760262754.3422694,False,,,,,False,none
1760262754.458057,False,,,,,False,none
1760262754.5726228,False,,,,,False,none
1760262754.702591,False,,,,,False,none
1760262754.835648,False,,,,,False,none
1760262754.9576075,False,,,,,False,none
1760262755.0794215,False,,,,,False,none
1760262755.1933556,False,,,,,False,none
1760262755.3110385,False,,,,,False,none
1760262755.4270177,False,,,,,False,none
1760262755.5424297,False,,,,,False,none
1760262755.6678994,False,,,,,False,none
1760262755.7996058,False,,,,,False,none
1760262755.9498916,False,,,,,False,none
1760262756.0575774,False,,,,,False,none
1760262756.1671815,False,,,,,False,none
1760262756.287008,False,,,,,False,none
1760262756.393165,False,,,,,False,none
1760262756.5195048,False,,,,,False,none
1760262756.6359985,False,,,,,False,none
1760262756.7770565,False,,,,,False,none
1760262756.8892996,False,,,,,False,none
1760262757.017085,False,,,,,False,none
1760262757.1531844,False,,,,,False,none
1760262757.2712333,False,,,,,False,none
1760262757.3920581,False,,,,,False,none
1760262757.50911,False,,,,,False,none
1760262757.629661,False,,,,,False,none
1760262757.7515717,False,,,,,False,none
1760262757.8694537,False,,,,,False,none
1760262757.9822083,False,,,,,False,none
1760262758.1043613,False,,,,,False,none
1760262758.2233896,False,,,,,False,none
1760262758.3427932,False,,,,,False,none
1760262758.4647076,False,,,,,False,none
1760262758.6051424,False,,,,,False,none
1760262758.7237318,False,,,,,False,none
1760262758.8549623,False,,,,,False,none
1760262759.0042927,False,,,,,False,none
1760262759.1399143,False,,,,,False,none
1760262759.276324,False,,,,,False,none
1760262759.4278016,False,,,,,False,none
1760262759.5678196,False,,,,,False,none
1760262759.701167,False,,,,,False,none
1760262759.8398464,False,,,,,False,none
1760262759.9747531,False,,,,,False,none
1760262760.121323,False,,,,,False,none
1760262760.258222,False,,,,,False,none
1760262760.411706,False,,,,,False,none
1760262760.5435371,False,,,,,False,none
1760262760.6745803,False,,,,,False,none
1760262760.7981503,False,,,,,False,none
1760262760.9213488,False,,,,,False,none
1760262761.0436728,False,,,,,False,none
1760262761.182176,False,,,,,False,none
1760262761.325569,False,,,,,False,none
1760262761.455033,False,,,,,False,none
1760262761.5751593,False,,,,,False,none
1760262761.7167726,False,,,,,False,none
1760262761.847328,False,,,,,False,none
1760262761.9841394,False,,,,,False,none
1760262762.1260288,False,,,,,False,none
1760262762.2791553,False,,,,,False,none
1760262762.4163868,False,,,,,False,none
1760262762.5612175,False,,,,,False,none
1760262762.6894946,False,,,,,False,none
1760262762.832479,False,,,,,False,none
1760262762.9593656,False,,,,,False,none
1760262763.0755785,False,,,,,False,none
1760262763.223838,False,,,,,False,none
1760262763.354295,False,,,,,False,none
1760262763.5024924,False,,,,,False,none
1760262763.6564157,False,,,,,False,none
1760262763.806276,False,,,,,False,none
1760262763.9553256,False,,,,,False,none
1760262764.1061993,False,,,,,False,none
1760262764.2667325,False,,,,,False,none
1760262764.4163535,False,,,,,False,none
1760262764.5745976,False,,,,,False,none
1760262764.7211335,False,,,,,False,none
1760262764.8583353,False,,,,,False,none
1760262765.0121164,False,,,,,False,none
1760262765.1532853,False,,,,,False,none
1760262765.3083754,False,,,,,False,none
1760262765.4701614,False,,,,,False,none
1760262765.6183665,False,,,,,False,none
1760262765.7655563,False,,,,,False,none
1760262765.9089496,False,,,,,False,none
1760262766.0576394,False,,,,,False,none
1760262766.1974459,False,,,,,False,none
1760262766.3361979,False,,,,,False,none
1760262766.4764924,False,,,,,False,none
1760262766.607553,False,,,,,False,none
1760262766.7474666,False,,,,,False,none
1760262766.8956032,False,,,,,False,none
1760262767.0469973,False,,,,,False,none
1760262767.1901116,False,,,,,False,none
1760262767.3154523,False,,,,,False,none
1760262767.429109,False,,,,,False,none
1760262767.5400364,False,,,,,False,none
1760262767.6577783,False,,,,,False,none
1760262767.7750592,False,,,,,False,none
1760262767.8664377,False,,,,,False,none
1760262767.9514036,False,,,,,False,none
1760262768.0612662,False,,,,,False,none
1760262768.1695411,False,,,,,False,none
1760262768.2677376,False,,,,,False,none
1760262768.3779042,False,,,,,False,none
1760262768.4855945,False,,,,,False,none
1760262768.5955024,False,,,,,False,none
1760262768.6896484,False,,,,,False,none
1760262768.7837825,False,,,,,False,none
1760262768.8970432,False,,,,,False,none
1760262769.0010896,False,,,,,False,none
1760262769.1070411,False,,,,,False,none
1760262769.200972,False,,,,,False,none
1760262769.3056636,False,,,,,False,none
1760262769.4101067,False,,,,,False,none
1760262769.5003579,False,,,,,False,none
1760262769.5966077,False,,,,,False,none
1760262769.6961188,False,,,,,False,none
1760262769.7916918,False,,,,,False,none
1760262769.8917587,False,,,,,False,none
1760262769.9876513,False,,,,,False,none
1760262770.0928714,False,,,,,False,none
1760262770.1936243,False,,,,,False,none
1760262770.291767,False,,,,,False,none
1760262770.3989568,False,,,,,False,none
1760262770.5023232,False,,,,,False,none
1760262770.6182132,False,,,,,False,none
1760262770.721233,False,,,,,False,none
1760262770.8296747,False,,,,,False,none
1760262770.9336052,False,,,,,False,none
1760262771.0340085,False,,,,,False,none
1760262771.1310108,False,,,,,False,none
1760262771.240523,False,,,,,False,none
1760262771.3441937,False,,,,,False,none
1760262771.4418035,False,,,,,False,none
1760262771.5399237,False,,,,,False,none
1760262771.6352973,False,,,,,False,none
1760262771.7393298,False,,,,,False,none
1760262771.8516562,False,,,,,False,none
1760262771.9438674,False,,,,,False,none
1760262772.0494382,False,,,,,False,none
1760262772.1491408,False,,,,,False,none
1760262772.2457495,False,,,,,False,none
1760262772.3436747,False,,,,,False,none
1760262772.4348488,False,,,,,False,none
1760262772.527373,False,,,,,False,none
1760262772.6282315,False,,,,,False,none
1760262772.7217329,False,,,,,False,none
1760262772.8175693,False,,,,,False,none
1760262772.9078033,False,,,,,False,none
1760262772.9936614,False,,,,,False,none
1760262773.09578,False,,,,,False,none
1760262773.1941955,False,,,,,False,none
1760262773.3165472,False,,,,,False,none
1760262773.430241,False,,,,,False,none
1760262773.550925,False,,,,,False,none
1760262773.6731863,False,,,,,False,none
1760262773.7893643,False,,,,,False,none
1760262773.900258,False,,,,,False,none
1760262774.005014,False,,,,,False,none
1760262774.1241293,False,,,,,False,none
1760262774.2353346,False,,,,,False,none
1760262774.3419564,False,,,,,False,none
1760262774.458884,False,,,,,False,none
1760262774.5876544,False,,,,,False,none
1760262774.6969616,False,,,,,False,none
1760262774.8116534,False,,,,,False,none
1760262774.9281383,False,,,,,False,none
1760262775.0426736,False,,,,,False,none
1760262775.1603355,False,,,,,False,none
1760262775.2692294,False,,,,,False,none
1760262775.384187,False,,,,,False,none
1760262775.4991405,False,,,,,False,none
1760262775.6143053,False,,,,,False,none
1760262775.7361367,False,,,,,False,none
1760262775.856081,False,,,,,False,none
1760262775.9769719,False,,,,,False,none
1760262776.0871482,False,,,,,False,none
1760262776.2097878,False,,,,,False,none
1760262776.31979,False,,,,,False,none
1760262776.4193683,False,,,,,False,none
1760262776.5209785,False,,,,,False,none
1760262776.631047,False,,,,,False,none
1760262776.7398033,False,,,,,False,none
1760262776.8510838,False,,,,,False,none
1760262776.9455895,False,,,,,False,none
1760262777.0396757,False,,,,,False,none
1760262777.1343822,False,,,,,False,none
1760262777.2300084,False,,,,,False,none
1760262777.3228285,False,,,,,False,none
1760262777.4331694,False,,,,,False,none
1760262777.5332184,False,,,,,False,none
1760262777.6261036,False,,,,,False,none
1760262777.715145,False,,,,,False,none
1760262777.8013985,False,,,,,False,none
1760262777.8992326,False,,,,,False,none
1760262778.0094855,False,,,,,False,none
1760262778.1125247,False,,,,,False,none
1760262778.2161787,False,,,,,False,none
1760262778.3153331,False,,,,,False,none
1760262778.4139338,False,,,,,False,none
1760262778.5227003,False,,,,,False,none
1760262778.6276999,False,,,,,False,none
1760262778.7313144,False,,,,,False,none
1760262778.8297298,False,,,,,False,none
1760262778.938942,False,,,,,False,none
1760262779.0511699,False,,,,,False,none
1760262779.1512787,False,,,,,False,none
1760262779.2577143,False,,,,,False,none
1760262779.361034,False,,,,,False,none
1760262779.4570177,False,,,,,False,none
1760262779.549892,False,,,,,False,none
1760262779.654273,False,,,,,False,none
1760262779.753946,False,,,,,False,none
1760262779.863434,False,,,,,False,none
1760262779.9831655,False,,,,,False,none
1760262780.1011827,False,,,,,False,none
1760262780.213638,False,,,,,False,none
1760262780.3212013,False,,,,,False,none
1760262780.4367626,False,,,,,False,none
1760262780.5367174,False,,,,,False,none
1760262780.636531,False,,,,,False,none
1760262780.752219,False,,,,,False,none
1760262780.8602688,False,,,,,False,none
1760262780.9609525,False,,,,,False,none
1760262781.0696633,False,,,,,False,none
1760262781.1777394,False,,,,,False,none
1760262781.2943208,False,,,,,False,none
1760262781.4118218,False,,,,,False,none
1760262781.51091,False,,,,,False,none
1760262781.623859,False,,,,,False,none
1760262781.7281125,False,,,,,False,none
1760262781.8365836,False,,,,,False,none
1760262781.9364743,False,,,,,False,none
1760262782.0473175,False,,,,,False,none
1760262782.1551433,False,,,,,False,none
1760262782.2613955,False,,,,,False,none
1760262782.3682923,False,,,,,False,none
1760262782.4809585,False,,,,,False,none
1760262782.5501673,False,,,,,False,none
1760262782.629937,False,,,,,False,none
1760262782.7317133,False,,,,,False,none
1760262782.8406441,False,,,,,False,none
1760262782.940928,False,,,,,False,none
1760262783.0274904,False,,,,,False,none
1760262783.1136138,False,,,,,False,none
1760262783.2193465,False,,,,,False,none
1760262783.3346143,False,,,,,False,none
1760262783.4455113,False,,,,,False,none
1760262783.551012,False,,,,,False,none
1760262783.6567967,False,,,,,False,none
1760262783.7336173,False,,,,,False,none
1760262783.8201697,False,,,,,False,none
1760262783.9170444,False,,,,,False,none
1760262784.0346303,False,,,,,False,none
1760262784.1561966,False,,,,,False,none
1760262784.2658257,False,,,,,False,none
1760262784.3712754,False,,,,,False,none
1760262784.4753332,False,,,,,False,none
1760262784.597499,False,,,,,False,none
1760262784.734366,False,,,,,False,none
1760262784.8242722,False,,,,,False,none
1760262784.9465613,False,,,,,False,none
1760262785.0651271,False,,,,,False,none
1760262785.1693568,False,,,,,False,none
1760262785.269328,False,,,,,False,none
1760262785.3633823,False,,,,,False,none
1760262785.4619825,False,,,,,False,none
1760262785.563102,False,,,,,False,none
1760262785.6612256,False,,,,,False,none
1760262785.727352,False,,,,,False,none
1760262785.8442216,False,,,,,False,none
1760262785.9580731,False,,,,,False,none
1760262786.0591857,False,,,,,False,none
1760262786.1689517,False,,,,,False,none
1760262786.273288,False,,,,,False,none
1760262786.3757944,False,,,,,False,none
1760262786.4770167,False,,,,,False,none
1760262786.5846882,False,,,,,False,none
1760262786.6782134,False,,,,,False,none
1760262786.783074,False,,,,,False,none
1760262786.8889222,False,,,,,False,none
1760262786.991084,False,,,,,False,none
1760262787.0974717,False,,,,,False,none
1760262787.185032,False,,,,,False,none
1760262787.2980874,False,,,,,False,none
1760262787.3961756,False,,,,,False,none
1760262787.503149,False,,,,,False,none
1760262787.6033242,False,,,,,False,none
1760262787.7034514,False,,,,,False,none
1760262787.7912798,False,,,,,False,none
1760262787.8864787,False,,,,,False,none
1760262787.9767787,False,,,,,False,none
1760262788.0740068,False,,,,,False,none
1760262788.1655276,False,,,,,False,none
1760262788.2712278,False,,,,,False,none
1760262788.3616953,False,,,,,False,none
1760262788.4600236,False,,,,,False,none
1760262788.5554206,False,,,,,False,none
1760262788.641333,False,,,,,False,none
1760262788.743533,False,,,,,False,none
1760262788.8432963,False,,,,,False,none
1760262788.9430044,False,,,,,False,none
1760262789.0464034,False,,,,,False,none
1760262789.1374545,False,,,,,False,none
1760262789.2438736,False,,,,,False,none
1760262789.3449216,False,,,,,False,none
1760262789.442649,False,,,,,False,none
1760262789.5573502,False,,,,,False,none
1760262789.674112,False,,,,,False,none
1760262789.7890577,False,,,,,False,none
1760262789.9082885,False,,,,,False,none
1760262790.013206,False,,,,,False,none
1760262790.1158402,False,,,,,False,none
1760262790.223976,False,,,,,False,none
1760262790.3458955,False,,,,,False,none
1760262790.4533615,False,,,,,False,none
1760262790.5773072,False,,,,,False,none
1760262790.6811738,False,,,,,False,none
1760262790.7930167,False,,,,,False,none
1760262790.9079168,False,,,,,False,none
1760262791.0165925,False,,,,,False,none
1760262791.126786,False,,,,,False,none
1760262791.2310922,False,,,,,False,none
1760262791.3463345,False,,,,,False,none
1760262791.4630222,False,,,,,False,none
1760262791.5796206,False,,,,,False,none
1760262791.6934738,False,,,,,False,none
1760262791.8120186,False,,,,,False,none
1760262791.9233801,False,,,,,False,none
1760262792.0266798,False,,,,,False,none
1760262792.1330438,False,,,,,False,none
1760262792.246475,False,,,,,False,none
1760262792.3589163,False,,,,,False,none
1760262792.4670866,False,,,,,False,none
1760262792.5742235,False,,,,,False,none
1760262792.6852875,False,,,,,False,none
1760262792.796775,False,,,,,False,none
1760262792.9155502,False,,,,,False,none
1760262793.0248406,False,,,,,False,none
1760262793.1349933,False,,,,,False,none
1760262793.232333,False,,,,,False,none
1760262793.354857,False,,,,,False,none
1760262793.4412804,False,,,,,False,none
1760262793.5380256,False,,,,,False,none
1760262793.621128,False,,,,,False,none
1760262793.7346115,False,,,,,False,none
1760262793.8426812,False,,,,,False,none
1760262793.9598887,False,,,,,False,none
1760262794.074084,False,,,,,False,none
1760262794.1723282,False,,,,,False,none
1760262794.2759912,False,,,,,False,none
1760262794.3945434,False,,,,,False,none
1760262794.5216208,False,,,,,False,none
1760262794.6477594,False,,,,,False,none
1760262794.7436056,False,,,,,False,none
1760262794.8583052,False,,,,,False,none
1760262794.96282,False,,,,,False,none
1760262795.0737243,False,,,,,False,none
1760262795.1958857,False,,,,,False,none
1760262795.291114,False,,,,,False,none
1760262795.3793402,False,,,,,False,none
1760262795.4830682,False,,,,,False,none
1760262795.5989885,False,,,,,False,none
1760262795.695629,False,,,,,False,none
1760262795.791065,False,,,,,False,none
1760262795.8989544,False,,,,,False,none
1760262796.0128412,False,,,,,False,none
1760262796.1410782,False,,,,,False,none
1760262796.2399209,False,,,,,False,none
1760262796.3547904,False,,,,,False,none
1760262796.4534628,False,,,,,False,none
1760262796.560156,False,,,,,False,none
1760262796.6578438,False,,,,,False,none
1760262796.751048,False,,,,,False,none
1760262796.8531463,False,,,,,False,none
1760262796.968247,False,,,,,False,none
1760262797.0736365,False,,,,,False,none
1760262797.1616611,False,,,,,False,none
1760262797.2570198,False,,,,,False,none
1760262797.366008,True,,,,,False,none
1760262797.46786,True,,,,,False,none
1760262797.5692332,True,,,,,False,none
1760262797.6706645,True,,,,,False,none
1760262797.7795272,True,,,,,False,none
1760262797.8813252,True,,,,,False,none
1760262797.9868672,True,,,,,False,none
1760262798.0853698,True,,,,,False,none
1760262798.1910114,True,,,,,False,none
1760262798.284273,True,,,,,False,none
1760262798.38379,True,,,,,False,none
1760262798.4810143,True,,,,,False,none
1760262798.5810335,True,,,,,False,none
1760262798.6778207,True,,,,,False,none
1760262798.772515,True,,,,,False,none
1760262798.8633323,True,,,,,False,none
1760262798.9814858,True,,,,,False,none
1760262799.085605,True,,,,,False,none
1760262799.1793947,True,,,,,False,none
1760262799.2721121,True,,,,,False,none
1760262799.3554208,True,,,,,False,none
1760262799.4518418,True,,,,,False,none
1760262799.5382223,True,,,,,False,none
1760262799.6275592,True,,,,,False,none
1760262799.7267444,True,,,,,False,none
1760262799.8225229,True,,,,,False,none
1760262799.9247663,True,,,,,False,none
1760262800.023812,True,,,,,False,none
1760262800.1252174,True,,,,,False,none
1760262800.214495,True,,,,,False,none
1760262800.301365,True,,,,,False,none
1760262800.3878744,True,,,,,False,none
1760262800.4796007,True,,,,,False,none
1760262800.5603206,True,,,,,False,none
1760262800.6473682,True,,,,,False,none
1760262800.7341282,True,,,,,False,none
1760262800.8167431,True,,,,,False,none
1760262800.9112265,True,,,,,False,none
1760262801.0102599,True,,,,,False,none
1760262801.0989592,True,,,,,False,none
1760262801.1911168,True,,,,,False,none
1760262801.2809286,True,,,,,False,none
1760262801.363983,True,,,,,False,none
1760262801.463316,True,,,,,False,none
1760262801.557554,True,,,,,False,none
1760262801.644147,True,,,,,False,none
1760262801.7410622,True,,,,,False,none
1760262801.821242,True,,,,,False,none
1760262801.9153292,True,,,,,False,none
1760262802.0081959,True,,,,,False,none
1760262802.0968075,True,,,,,False,none
1760262802.1946719,True,,,,,False,none
1760262802.286818,True,,,,,False,none
1760262802.3831942,True,,,,,False,none
1760262802.4716258,True,,,,,False,none
1760262802.5737178,False,,,,,False,none
1760262802.669441,False,,,,,False,none
1760262802.7711468,False,,,,,False,none
1760262802.8718908,False,,,,,False,none
1760262802.9903684,False,,,,,False,none
1760262803.0933347,False,,,,,False,none
1760262803.1991282,False,,,,,False,none
1760262803.298045,False,,,,,False,none
1760262803.3975527,True,,,,,False,none
1760262803.50547,True,,,,,False,none
1760262803.6136508,True,,,,,False,none
1760262803.7093525,True,,,,,False,none
1760262803.805259,True,,,,,False,none
1760262803.8964574,True,,,,,False,none
1760262804.0012434,True,,,,,False,none
1760262804.1067097,True,,,,,False,none
1760262804.2166219,True,,,,,False,none
1760262804.3210294,True,,,,,False,none
1760262804.4151132,True,,,,,False,none
1760262804.5162225,True,,,,,False,none
1760262804.6128297,True,,,,,False,none
1760262804.7089288,True,,,,,False,none
1760262804.8045843,True,,,,,False,none
1760262804.8979185,True,,,,,False,none
1760262804.9911103,True,,,,,False,none
1760262805.0811863,True,,,,,False,none
1760262805.1880383,True,,,,,False,none
1760262805.2931511,True,,,,,False,none
1760262805.3950226,True,,,,,False,none
1760262805.501031,True,,,,,False,none
1760262805.5978358,True,,,,,False,none
1760262805.674899,True,,,,,False,none
1760262805.7775495,True,,,,,False,none
1760262805.861417,True,,,,,False,none
1760262805.9536984,True,,,,,False,none
1760262806.0468767,True,,,,,False,none
1760262806.151862,True,,,,,False,none
1760262806.2440052,True,,,,,False,none
1760262806.3382936,True,,,,,False,none
1760262806.433228,True,,,,,False,none
1760262806.5347352,True,,,,,False,none
1760262806.6315088,True,,,,,False,none
1760262806.7248907,True,,,,,False,none
1760262806.8251107,True,,,,,False,none
1760262806.916481,True,,,,,False,none
1760262807.0069027,True,,,,,False,none
1760262807.1024268,True,,,,,False,none
1760262807.1863148,True,,,,,False,none
1760262807.2702389,True,,,,,False,none
1760262807.366689,True,,,,,False,none
1760262807.433398,True,,,,,False,none
1760262807.5026102,True,,,,,False,none
1760262807.5722969,True,,,,,False,none
1760262807.6525404,True,,,,,False,none
1760262807.7282288,True,,,,,False,none
1760262807.8111138,True,,,,,False,none
1760262807.8922503,True,,,,,False,none
1760262807.965069,True,,,,,False,none
1760262808.049851,True,,,,,False,none
1760262808.1363502,True,,,,,False,none
1760262808.2252188,True,,,,,False,none
1760262808.3226707,True,,,,,False,none
1760262808.4116242,True,,,,,False,none
1760262808.4990492,True,,,,,False,none
1760262808.5912201,True,,,,,False,none
1760262808.6820612,True,,,,,False,none
1760262808.7720673,True,,,,,False,none
1760262808.8566847,True,,,,,False,none
1760262808.9509933,True,,,,,False,none
1760262809.0362055,True,,,,,False,none
1760262809.1304612,True,,,,,False,none
1760262809.2167506,True,,,,,False,none
1760262809.3047872,True,,,,,False,none
1760262809.3967822,True,,,,,False,none
1760262809.4878526,True,,,,,False,none
1760262809.58104,True,,,,,False,none
1760262809.6716855,True,,,,,False,none
1760262809.774077,True,,,,,False,none
1760262809.8644636,True,,,,,False,none
1760262809.9572706,True,,,,,False,none
1760262810.058081,True,,,,,False,none
1760262810.1551335,True,,,,,False,none
1760262810.2468593,True,,,,,False,none
1760262810.3383462,True,,,,,False,none
1760262810.4279275,True,,,,,False,none
1760262810.51013,True,,,,,False,none
1760262810.600474,True,,,,,False,none
1760262810.689431,True,,,,,False,none
1760262810.7744808,True,,,,,False,none
1760262810.8625538,True,,,,,False,none
1760262810.9442172,True,,,,,False,none
1760262811.031869,True,,,,,False,none
1760262811.1223793,True,,,,,False,none
1760262811.2132783,True,,,,,False,none
1760262811.3032253,True,,,,,False,none
1760262811.389678,True,,,,,False,none
1760262811.4835172,True,,,,,False,none
1760262811.5749378,True,,,,,False,none
1760262811.6691594,True,,,,,False,none
1760262811.7632418,True,,,,,False,none
1760262811.8502955,True,,,,,False,none
1760262811.9471407,True,,,,,False,none
1760262812.036501,True,,,,,False,none
1760262812.1253374,True,,,,,False,none
1760262812.2169785,True,,,,,False,none
1760262812.31928,True,,,,,False,none
1760262812.4215322,True,,,,,False,none
1760262812.5094326,True,,,,,False,none
1760262812.6154618,True,,,,,False,none
1760262812.701231,True,,,,,False,none
1760262812.8034918,True,,,,,False,none
1760262812.895968,True,,,,,False,none
1760262812.9856389,True,,,,,False,none
1760262813.0699494,True,,,,,False,none
1760262813.166048,True,,,,,False,none
1760262813.2590637,True,,,,,False,none
1760262813.3483026,True,,,,,False,none
1760262813.4331923,True,,,,,False,none
1760262813.5172894,True,,,,,False,none
1760262813.6011372,True,,,,,False,none
1760262813.879101,True,,,,,False,none
1760262813.967663,True,,,,,False,none
1760262814.0603456,True,,,,,False,none
1760262814.1613975,True,,,,,False,none
1760262814.255314,True,,,,,False,none
1760262814.5553756,True,,,,,False,none
1760262814.6542134,True,,,,,False,none
1760262814.7362304,True,,,,,False,none
1760262814.826751,True,,,,,False,none
1760262814.9299319,True,,,,,False,none
1760262815.022792,True,,,,,False,none
1760262815.1217196,True,,,,,False,none
1760262815.2142832,True,,,,,False,none
1760262815.3097606,True,,,,,False,none
1760262815.4111145,True,,,,,False,none
1760262815.5064127,True,,,,,False,none
1760262815.6122696,True,,,,,False,none
1760262815.7126384,True,,,,,False,none
1760262815.8045347,True,,,,,False,none
1760262815.8976924,True,,,,,False,none
1760262815.9815116,True,,,,,False,none
1760262816.0764554,True,,,,,False,none
1760262816.1570067,True,,,,,False,none
1760262816.25438,True,,,,,False,none
1760262816.3581653,True,,,,,False,none
1760262816.474927,True,,,,,False,none
1760262816.5798743,True,,,,,False,none
1760262816.6803346,True,,,,,False,none
1760262816.7722414,True,,,,,False,none
1760262816.846283,True,,,,,False,none
1760262816.9427056,True,,,,,False,none
1760262817.036319,False,,,,,False,none
1760262817.1328814,False,,,,,False,none
1760262817.247534,False,,,,,False,none
1760262817.3424087,False,,,,,False,none
1760262817.4413857,False,,,,,False,none
1760262817.5393019,False,,,,,False,none
1760262817.6346126,False,,,,,False,none
1760262817.7331526,False,,,,,False,none
1760262817.8267157,False,,,,,False,none
1760262817.9172306,False,,,,,False,none
1760262818.0142615,False,,,,,False,none
1760262818.1300633,False,,,,,False,none
1760262818.2299793,False,,,,,False,none
1760262818.3334813,False,,,,,False,none
1760262818.4236455,False,,,,,False,none
1760262818.5217533,False,,,,,False,none
1760262818.6213806,False,,,,,False,none
1760262818.7164335,False,,,,,False,none
1760262818.8037848,True,,,,,False,none
1760262818.8998692,True,,,,,False,none
1760262818.9990492,True,,,,,False,none
1760262819.099147,True,,,,,False,none
